order_id,delivery_partner_id,promised_time,actual_time,delivery_time_minutes,distance_km,delivery_status,reasons_if_delayed
4867472238,91504,8/21/2024 14:54,8/21/2024 15:09,15,1.52,Slightly Delayed,Traffic
5228784579,51200,3/6/2023 4:10,3/6/2023 4:40,30,0.59,Significantly Delayed,Traffic
7075537319,44514,5/17/2023 23:39,5/17/2023 23:41,2,2.23,On Time,Traffic
6626578326,48627,4/18/2023 18:41,4/18/2023 18:37,-4,4.94,On Time,
1888645602,926,2/22/2025 21:12,2/22/2025 21:13,1,3.58,On Time,Traffic
5390841130,41967,10/22/2024 4:43,10/22/2024 4:41,-2,3.99,On Time,
9016402272,4488,5/14/2025 0:19,5/14/2025 0:34,15,3.61,Slightly Delayed,Traffic
7459986054,89656,3/11/2024 0:32,3/11/2024 0:45,13,1.75,Slightly Delayed,Traffic
6375090880,85243,8/4/2025 11:01,8/4/2025 10:58,-3,1.52,On Time,
5012307256,61444,5/15/2023 3:59,5/15/2023 4:16,17,4.58,Significantly Delayed,Traffic
5853225983,59352,10/31/2024 15:17,10/31/2024 15:17,0,2.48,On Time,
183310886,75185,2/9/2025 14:42,2/9/2025 14:59,17,1.83,Significantly Delayed,Traffic
7321651262,51950,4/22/2024 16:54,4/22/2024 16:56,2,1.53,On Time,Traffic
4140931181,52702,12/16/2023 6:38,12/16/2023 6:39,1,4.77,On Time,Traffic
9718484695,3816,10/16/2023 9:02,10/16/2023 9:32,30,1.03,Significantly Delayed,Traffic
6560986181,57140,5/18/2025 20:26,5/18/2025 20:32,6,1.21,Slightly Delayed,Traffic
9712969768,20633,4/17/2023 11:47,4/17/2023 11:43,-4,3.23,On Time,
914449518,93036,1/17/2025 3:29,1/17/2025 3:27,-2,2.41,On Time,
6892551031,87283,6/20/2024 0:15,6/20/2024 0:29,14,3.08,Slightly Delayed,Traffic
7092533364,34167,5/31/2023 4:56,5/31/2023 4:57,1,3.49,On Time,Traffic
1238122965,43016,1/5/2025 5:39,1/5/2025 5:35,-4,2.07,On Time,
2894328316,51457,2/14/2024 3:06,2/14/2024 3:05,-1,3.21,On Time,
1088055822,61125,7/5/2025 14:31,7/5/2025 14:53,22,4.59,Significantly Delayed,Traffic
6809440254,8608,3/22/2025 3:16,3/22/2025 3:11,-5,0.92,On Time,
2908196356,53988,12/18/2025 16:35,12/18/2025 16:32,-3,4.4,On Time,
5894319845,96772,10/10/2025 20:19,10/10/2025 20:23,4,3.56,On Time,Traffic
5541920449,92057,11/5/2024 23:36,11/5/2024 23:49,13,2.96,Slightly Delayed,Traffic
7959170741,58564,1/21/2024 10:19,1/21/2024 10:25,6,4.86,Slightly Delayed,Traffic
4624175216,46567,1/16/2025 6:35,1/16/2025 6:34,-1,3.51,On Time,
7919395905,75266,7/19/2025 1:37,7/19/2025 1:36,-1,2.16,On Time,
6085545085,55947,3/28/2024 10:30,3/28/2024 10:42,12,2.15,Slightly Delayed,Traffic
3894198215,36547,8/7/2023 4:46,8/7/2023 4:51,5,3.23,On Time,Traffic
5636419614,3093,12/5/2024 14:10,12/5/2024 14:25,15,0.82,Slightly Delayed,Traffic
8532277226,75877,9/13/2023 9:55,9/13/2023 10:18,23,1.43,Significantly Delayed,Traffic
4129824156,58587,9/29/2024 19:38,9/29/2024 19:33,-5,1.04,On Time,
214909289,84863,11/18/2024 11:10,11/18/2024 11:18,8,4.52,Slightly Delayed,Traffic
7957370519,65197,2/5/2024 2:17,2/5/2024 2:19,2,1.18,On Time,Traffic
9506986084,92908,3/2/2025 1:04,3/2/2025 1:18,14,1.15,Slightly Delayed,Traffic
1180669159,31785,2/19/2024 8:12,2/19/2024 8:26,14,2.61,Slightly Delayed,Traffic
4805964223,17052,9/11/2025 5:47,9/11/2025 6:14,27,3.86,Significantly Delayed,Traffic
3179719364,67279,9/22/2025 21:28,9/22/2025 21:24,-4,2.04,On Time,
9806117906,18151,10/23/2023 18:56,10/23/2023 19:06,10,0.74,Slightly Delayed,Traffic
8370793777,60523,10/17/2024 8:09,10/17/2024 8:34,25,2.45,Significantly Delayed,Traffic
9152874287,77314,12/7/2023 19:52,12/7/2023 19:53,1,1.11,On Time,Traffic
1251722369,42137,10/20/2025 4:40,10/20/2025 5:10,30,1.4,Significantly Delayed,Traffic
4869500574,47231,2/27/2025 11:05,2/27/2025 11:10,5,1.61,On Time,Traffic
7957367263,9278,4/17/2024 4:38,4/17/2024 4:34,-4,2.06,On Time,
5707207670,28982,5/27/2024 14:18,5/27/2024 14:35,17,3.15,Significantly Delayed,Traffic
5249296802,10648,1/13/2024 23:34,1/13/2024 23:37,3,1.1,On Time,Traffic
6499136997,14176,5/21/2024 22:53,5/21/2024 22:54,1,4.96,On Time,Traffic
2734827406,80369,5/28/2024 11:06,5/28/2024 11:05,-1,4.87,On Time,
4406812667,66808,4/29/2023 9:23,4/29/2023 9:25,2,1.38,On Time,Traffic
3568502828,77189,7/3/2025 9:18,7/3/2025 9:36,18,3.84,Significantly Delayed,Traffic
3909292619,51489,12/23/2023 22:30,12/23/2023 22:29,-1,3.36,On Time,
3035816677,61984,11/2/2023 18:15,11/2/2023 18:24,9,1.21,Slightly Delayed,Traffic
9199326000,36570,9/23/2023 0:39,9/23/2023 0:50,11,3.33,Slightly Delayed,Traffic
4904901183,76318,6/9/2023 22:18,6/9/2023 22:19,1,2.7,On Time,Traffic
1946142529,84443,6/24/2024 13:30,6/24/2024 13:27,-3,3.08,On Time,
1695536252,25488,4/22/2023 4:00,4/22/2023 4:05,5,4.7,On Time,Traffic
9090067809,58491,7/31/2024 7:36,7/31/2024 7:31,-5,3.76,On Time,
6359146664,30549,6/28/2023 11:18,6/28/2023 11:19,1,2.78,On Time,Traffic
7373659519,62414,3/19/2023 7:25,3/19/2023 7:23,-2,2.81,On Time,
9878103894,33702,1/15/2025 5:18,1/15/2025 5:16,-2,1.85,On Time,
8759119190,41222,3/1/2024 20:59,3/1/2024 21:00,1,2.6,On Time,Traffic
8789678039,46871,3/10/2023 2:39,3/10/2023 2:38,-1,4.67,On Time,
8500363736,81236,7/30/2024 23:05,7/30/2024 23:09,4,1.34,On Time,Traffic
1375467094,38997,6/4/2025 7:52,6/4/2025 8:19,27,2.68,Significantly Delayed,Traffic
4450623570,67671,10/11/2023 10:13,10/11/2023 10:17,4,1.22,On Time,Traffic
5353988073,56965,10/17/2024 0:44,10/17/2024 1:04,20,3.03,Significantly Delayed,Traffic
9751309941,10071,10/22/2023 12:46,10/22/2023 12:45,-1,1.57,On Time,
326168998,10070,6/10/2023 6:41,6/10/2023 6:44,3,1.51,On Time,Traffic
1301928464,95079,11/19/2025 20:40,11/19/2025 20:44,4,0.64,On Time,Traffic
9036982180,87275,3/1/2025 21:18,3/1/2025 21:20,2,0.64,On Time,Traffic
6527182628,64737,7/15/2025 8:33,7/15/2025 8:48,15,2.98,Slightly Delayed,Traffic
718750079,14864,9/26/2023 7:49,9/26/2023 8:13,24,0.53,Significantly Delayed,Traffic
5586939216,98185,2/27/2023 16:23,2/27/2023 16:41,18,1.06,Significantly Delayed,Traffic
3755147378,65751,10/12/2023 2:37,10/12/2023 2:37,0,4.52,On Time,
1487862339,56864,6/20/2023 15:29,6/20/2023 15:31,2,3.62,On Time,Traffic
3044035348,33314,9/28/2023 2:21,9/28/2023 2:22,1,4.1,On Time,Traffic
8890859071,95627,8/26/2023 22:26,8/26/2023 22:23,-3,0.91,On Time,
1634156351,49277,12/12/2024 21:50,12/12/2024 21:47,-3,3.52,On Time,
5613845439,83534,3/16/2023 8:16,3/16/2023 8:41,25,4.48,Significantly Delayed,Traffic
1089308955,80878,7/15/2025 22:36,7/15/2025 22:38,2,4.64,On Time,Traffic
6344036502,2416,2/18/2025 3:43,2/18/2025 3:47,4,2.19,On Time,Traffic
9934011929,78552,3/29/2023 7:07,3/29/2023 7:10,3,3.76,On Time,Traffic
9909435422,92554,11/20/2024 8:27,11/20/2024 8:31,4,3.8,On Time,Traffic
5056587647,14986,2/3/2023 6:18,2/3/2023 6:26,8,4.34,Slightly Delayed,Traffic
7480393719,44318,2/1/2024 9:42,2/1/2024 10:02,20,2.96,Significantly Delayed,Traffic
2228408961,24199,9/24/2025 8:08,9/24/2025 8:20,12,2.36,Slightly Delayed,Traffic
7325374387,84795,6/12/2023 7:30,6/12/2023 7:40,10,0.6,Slightly Delayed,Traffic
9558883520,70140,3/7/2023 23:27,3/7/2023 23:28,1,4.56,On Time,Traffic
8259123600,85367,2/25/2024 3:46,2/25/2024 4:06,20,4.9,Significantly Delayed,Traffic
8567283402,28146,11/16/2025 9:25,11/16/2025 9:20,-5,1.92,On Time,
5453806069,93476,11/18/2025 15:01,11/18/2025 14:58,-3,2.1,On Time,
9764126567,33063,10/11/2025 1:41,10/11/2025 1:45,4,0.58,On Time,Traffic
1449267628,44598,2/25/2023 10:19,2/25/2023 10:39,20,2.82,Significantly Delayed,Traffic
7604728218,38259,9/15/2024 22:15,9/15/2024 22:12,-3,0.72,On Time,
3425642571,53978,5/19/2023 4:53,5/19/2023 4:52,-1,1.6,On Time,
9271181889,98125,1/8/2023 11:09,1/8/2023 11:10,1,2.61,On Time,Traffic
9000446590,30219,10/30/2024 4:36,10/30/2024 4:34,-2,2.39,On Time,
1176118684,53301,6/26/2023 21:24,6/26/2023 21:27,3,3.39,On Time,Traffic
198249264,71838,11/5/2025 8:21,11/5/2025 8:29,8,3.98,Slightly Delayed,Traffic
6041900913,96496,7/16/2024 6:12,7/16/2024 6:09,-3,3.97,On Time,
347171601,54534,4/22/2023 23:16,4/22/2023 23:18,2,4.66,On Time,Traffic
1468101314,73711,12/26/2025 5:42,12/26/2025 5:43,1,4.57,On Time,Traffic
778373510,40084,1/7/2024 8:08,1/7/2024 8:37,29,0.88,Significantly Delayed,Traffic
610776071,13824,7/10/2024 9:21,7/10/2024 9:26,5,1.76,On Time,Traffic
1408644471,27177,12/25/2025 8:06,12/25/2025 8:25,19,0.91,Significantly Delayed,Traffic
5924716974,24614,1/19/2025 2:10,1/19/2025 2:23,13,4.44,Slightly Delayed,Traffic
5306051891,84155,11/1/2024 0:54,11/1/2024 0:49,-5,1.9,On Time,
5199521558,40198,1/3/2024 7:53,1/3/2024 7:56,3,0.94,On Time,Traffic
6548379712,21044,6/26/2025 14:54,6/26/2025 14:54,0,1.83,On Time,
7799736982,38972,6/18/2023 9:53,6/18/2023 9:58,5,2.48,On Time,Traffic
1956773254,93266,2/2/2023 2:48,2/2/2023 2:44,-4,3.48,On Time,
6933514258,44809,5/6/2024 2:44,5/6/2024 2:42,-2,2.22,On Time,
2759980213,72584,3/14/2023 3:54,3/14/2023 3:55,1,2.58,On Time,Traffic
5660973286,31868,2/14/2023 20:58,2/14/2023 20:53,-5,2.7,On Time,
4215330114,65919,7/10/2025 5:08,7/10/2025 5:03,-5,3.55,On Time,
3521283519,58468,5/11/2024 23:00,5/11/2024 23:00,0,3.93,On Time,
3077899032,3260,1/22/2025 19:07,1/22/2025 19:15,8,4.98,Slightly Delayed,Traffic
9941738746,4589,9/26/2023 7:50,9/26/2023 7:55,5,2.34,On Time,Traffic
3953612522,45619,8/24/2025 13:03,8/24/2025 13:05,2,1.03,On Time,Traffic
3195225833,96716,10/28/2025 7:16,10/28/2025 7:41,25,4.38,Significantly Delayed,Traffic
7998401027,70194,7/25/2025 4:09,7/25/2025 4:04,-5,2.21,On Time,
9727161853,52117,5/7/2025 11:14,5/7/2025 11:27,13,1.75,Slightly Delayed,Traffic
2275802025,28805,10/5/2023 8:09,10/5/2023 8:22,13,1.08,Slightly Delayed,Traffic
2985940679,24434,2/17/2023 19:44,2/17/2023 20:06,22,2.73,Significantly Delayed,Traffic
3665592480,67917,9/2/2025 3:14,9/2/2025 3:18,4,1.64,On Time,Traffic
9264821652,44088,6/22/2024 12:32,6/22/2024 12:32,0,1.42,On Time,
9546871327,8523,6/22/2025 15:00,6/22/2025 15:18,18,4.81,Significantly Delayed,Traffic
5133975588,15551,3/14/2023 1:11,3/14/2023 1:08,-3,0.99,On Time,
6471038226,80857,6/24/2025 20:31,6/24/2025 20:35,4,4.31,On Time,Traffic
6391362296,56311,3/19/2024 11:20,3/19/2024 11:35,15,1.9,Slightly Delayed,Traffic
6216061238,99366,4/2/2025 9:01,4/2/2025 9:06,5,4.11,On Time,Traffic
5674932368,97898,12/1/2023 1:21,12/1/2023 1:26,5,4.87,On Time,Traffic
6697245113,95531,3/2/2025 6:07,3/2/2025 6:18,11,0.84,Slightly Delayed,Traffic
2367916041,75448,2/13/2023 4:40,2/13/2023 4:38,-2,2.92,On Time,
4143922582,91647,10/30/2023 11:03,10/30/2023 11:16,13,3.97,Slightly Delayed,Traffic
3217086019,53987,7/15/2025 14:56,7/15/2025 14:58,2,1.53,On Time,Traffic
7024631396,24171,5/21/2024 5:51,5/21/2024 6:11,20,3.04,Significantly Delayed,Traffic
5339049659,9755,3/23/2025 19:48,3/23/2025 19:52,4,1.22,On Time,Traffic
1450475330,37977,7/7/2025 20:45,7/7/2025 20:53,8,0.85,Slightly Delayed,Traffic
9297847421,59316,11/15/2023 2:33,11/15/2023 3:03,30,0.84,Significantly Delayed,Traffic
6161909846,69267,3/9/2023 10:08,3/9/2023 10:26,18,2.29,Significantly Delayed,Traffic
5050390929,33674,9/28/2023 15:33,9/28/2023 15:40,7,1.41,Slightly Delayed,Traffic
2236451077,21106,9/20/2023 22:07,9/20/2023 22:07,0,2.29,On Time,
2585531617,52810,3/21/2023 12:47,3/21/2023 12:49,2,0.96,On Time,Traffic
1407755662,70008,5/17/2023 14:39,5/17/2023 14:41,2,4.14,On Time,Traffic
6570622656,29612,11/10/2025 17:35,11/10/2025 17:37,2,0.61,On Time,Traffic
169429084,41287,9/22/2023 7:10,9/22/2023 7:25,15,2.22,Slightly Delayed,Traffic
2868314332,19534,1/3/2023 15:51,1/3/2023 15:53,2,0.72,On Time,Traffic
8070380064,3457,4/25/2025 20:32,4/25/2025 20:47,15,2.14,Slightly Delayed,Traffic
8283034503,29109,5/6/2023 18:58,5/6/2023 18:56,-2,2.34,On Time,
86116548,80908,8/14/2025 15:55,8/14/2025 15:51,-4,3.7,On Time,
7440556555,18456,3/3/2024 12:43,3/3/2024 12:47,4,4.81,On Time,Traffic
3606984030,69391,12/17/2024 10:00,12/17/2024 10:02,2,2.84,On Time,Traffic
3683034590,49973,7/21/2025 16:26,7/21/2025 16:21,-5,0.88,On Time,
7061177693,79190,9/15/2025 14:43,9/15/2025 14:44,1,3.5,On Time,Traffic
8413387167,79538,10/3/2025 4:17,10/3/2025 4:28,11,0.66,Slightly Delayed,Traffic
5532915007,77766,9/25/2023 18:58,9/25/2023 19:02,4,2.23,On Time,Traffic
8971013758,46553,3/6/2024 8:50,3/6/2024 8:45,-5,3.88,On Time,
7495661376,88729,6/25/2023 17:50,6/25/2023 17:50,0,1.18,On Time,
4921295061,19061,6/1/2025 1:10,6/1/2025 1:08,-2,1.28,On Time,
9466293491,76363,3/1/2025 11:00,3/1/2025 10:55,-5,1.77,On Time,
7260046259,22550,10/3/2024 15:02,10/3/2024 15:02,0,1.76,On Time,
3058187019,88157,5/30/2024 23:55,5/30/2024 23:59,4,3.18,On Time,Traffic
6248203332,57523,3/4/2023 10:30,3/4/2023 10:40,10,2.35,Slightly Delayed,Traffic
2809607125,87319,9/11/2023 6:33,9/11/2023 6:50,17,1.47,Significantly Delayed,Traffic
869419630,28094,7/28/2024 16:54,7/28/2024 16:56,2,1.41,On Time,Traffic
8949347765,49498,6/28/2025 10:14,6/28/2025 10:19,5,1.08,On Time,Traffic
5468861048,28125,10/15/2024 21:52,10/15/2024 22:06,14,4.98,Slightly Delayed,Traffic
1633367386,32087,8/12/2024 7:47,8/12/2024 7:46,-1,1.04,On Time,
727716833,46843,3/15/2024 4:12,3/15/2024 4:14,2,1.19,On Time,Traffic
1009232220,22945,3/3/2023 23:21,3/3/2023 23:23,2,1.84,On Time,Traffic
4301015695,20897,6/24/2023 2:33,6/24/2023 2:39,6,0.8,Slightly Delayed,Traffic
5272173887,79989,9/9/2025 23:59,9/10/2025 0:00,1,2.91,On Time,Traffic
336367658,10780,3/18/2025 19:32,3/18/2025 19:43,11,3.79,Slightly Delayed,Traffic
3050945468,17418,12/27/2024 8:47,12/27/2024 8:46,-1,3.44,On Time,
8406063432,24109,8/20/2024 18:45,8/20/2024 18:44,-1,2.31,On Time,
4506025893,23690,12/23/2025 15:54,12/23/2025 15:59,5,2.45,On Time,Traffic
368773881,7781,8/5/2025 12:16,8/5/2025 12:21,5,3.88,On Time,Traffic
237503457,46891,2/23/2025 15:33,2/23/2025 15:34,1,4.29,On Time,Traffic
3253541923,87327,12/19/2023 11:58,12/19/2023 12:11,13,1.17,Slightly Delayed,Traffic
1245747303,12160,1/8/2025 7:02,1/8/2025 7:01,-1,1.59,On Time,
1251029729,56767,5/14/2025 23:13,5/14/2025 23:18,5,2.01,On Time,Traffic
9462103343,10804,7/16/2025 12:50,7/16/2025 12:51,1,1.04,On Time,Traffic
9955537668,73535,3/2/2025 14:26,3/2/2025 14:36,10,3.36,Slightly Delayed,Traffic
7194372964,58060,9/27/2024 16:59,9/27/2024 16:55,-4,3.1,On Time,
6318574191,50372,1/27/2025 5:24,1/27/2025 5:50,26,4.36,Significantly Delayed,Traffic
7357750455,30971,10/19/2023 11:32,10/19/2023 11:51,19,3.85,Significantly Delayed,Traffic
7858340522,30133,1/10/2023 23:49,1/10/2023 23:56,7,2.39,Slightly Delayed,Traffic
290196069,81411,11/16/2024 20:46,11/16/2024 20:41,-5,3.45,On Time,
5162314644,93361,1/19/2025 5:09,1/19/2025 5:25,16,0.67,Significantly Delayed,Traffic
3774334285,35458,10/25/2025 23:50,10/25/2025 23:50,0,1.81,On Time,
6034461841,81582,9/29/2024 14:32,9/29/2024 14:35,3,0.72,On Time,Traffic
6367083809,79008,3/19/2025 17:51,3/19/2025 18:05,14,0.65,Slightly Delayed,Traffic
7788198530,14430,12/19/2023 17:19,12/19/2023 17:22,3,0.96,On Time,Traffic
2504487955,36028,5/3/2023 13:10,5/3/2023 13:20,10,3.56,Slightly Delayed,Traffic
8151705828,81729,11/10/2024 18:54,11/10/2024 18:59,5,3.54,On Time,Traffic
7465769847,60036,1/30/2023 3:34,1/30/2023 3:33,-1,4.64,On Time,
5588929825,65845,12/11/2025 15:58,12/11/2025 16:14,16,2.62,Significantly Delayed,Traffic
4587091627,29732,5/16/2023 14:27,5/16/2023 14:28,1,2.37,On Time,Traffic
3838060277,80926,1/10/2023 19:31,1/10/2023 19:32,1,3.71,On Time,Traffic
1729329869,19199,7/11/2024 21:43,7/11/2024 21:42,-1,4.77,On Time,
8736420269,61740,6/27/2024 5:15,6/27/2024 5:10,-5,3.04,On Time,
3628530766,10651,7/26/2024 12:40,7/26/2024 12:43,3,4.92,On Time,Traffic
5720419100,9096,8/18/2025 9:38,8/18/2025 9:40,2,3.7,On Time,Traffic
8389115561,5878,7/30/2024 5:48,7/30/2024 5:48,0,1.9,On Time,
7823184821,86434,6/11/2025 14:48,6/11/2025 14:53,5,2.84,On Time,Traffic
1429400610,40650,5/19/2024 16:54,5/19/2024 17:07,13,2.03,Slightly Delayed,Traffic
3682464493,29366,4/5/2024 15:47,4/5/2024 15:42,-5,3.35,On Time,
4552917144,41028,1/5/2023 20:21,1/5/2023 20:16,-5,1.74,On Time,
956854778,16334,2/8/2023 0:35,2/8/2023 0:44,9,0.6,Slightly Delayed,Traffic
739103985,61394,11/1/2024 9:18,11/1/2024 9:18,0,2.68,On Time,
1698829270,87386,5/28/2023 13:26,5/28/2023 13:24,-2,1.6,On Time,
8987641582,74227,7/2/2025 14:32,7/2/2025 14:32,0,4.36,On Time,
8936131928,51697,7/13/2023 9:26,7/13/2023 9:29,3,4.05,On Time,Traffic
2070179279,51348,2/8/2023 1:10,2/8/2023 1:12,2,4.33,On Time,Traffic
1809055288,76301,6/17/2024 1:09,6/17/2024 1:07,-2,2.85,On Time,
7613604850,3600,6/20/2024 21:44,6/20/2024 21:59,15,1.29,Slightly Delayed,Traffic
4795369556,60596,10/27/2024 21:49,10/27/2024 21:45,-4,4.66,On Time,
3217978944,99737,10/2/2024 15:48,10/2/2024 15:48,0,1.2,On Time,
9683248001,59578,7/6/2025 3:05,7/6/2025 3:08,3,3.32,On Time,Traffic
5938176316,97364,2/10/2024 10:42,2/10/2024 10:43,1,0.93,On Time,Traffic
2017526461,17224,12/5/2023 9:40,12/5/2023 9:55,15,2.74,Slightly Delayed,Traffic
6471991483,56655,2/8/2023 1:15,2/8/2023 1:30,15,1.04,Slightly Delayed,Traffic
2505241038,56837,8/25/2023 19:45,8/25/2023 19:47,2,3.3,On Time,Traffic
1840392370,5992,7/19/2023 22:17,7/19/2023 22:20,3,2.62,On Time,Traffic
4167666359,4331,5/8/2023 11:42,5/8/2023 11:52,10,4.73,Slightly Delayed,Traffic
9864278544,16127,4/27/2023 2:05,4/27/2023 2:05,0,3.25,On Time,
6717532688,76243,6/13/2023 3:01,6/13/2023 3:07,6,1.47,Slightly Delayed,Traffic
1357918171,20118,4/21/2023 11:57,4/21/2023 12:11,14,1.12,Slightly Delayed,Traffic
9285465069,28567,9/24/2025 10:53,9/24/2025 10:55,2,1.02,On Time,Traffic
6753879363,2328,7/30/2024 18:25,7/30/2024 18:25,0,3.26,On Time,
2904255892,66976,7/17/2025 14:48,7/17/2025 15:04,16,1.94,Significantly Delayed,Traffic
8500683170,45536,4/6/2024 18:25,4/6/2024 18:24,-1,2.96,On Time,
9744282267,56727,3/26/2024 19:03,3/26/2024 19:14,11,4.94,Slightly Delayed,Traffic
4690629205,21627,1/18/2025 3:42,1/18/2025 3:52,10,3.37,Slightly Delayed,Traffic
8297300364,92033,8/11/2024 22:03,8/11/2024 22:00,-3,4.09,On Time,
4385925953,50131,6/2/2024 12:54,6/2/2024 12:57,3,4.05,On Time,Traffic
2640786741,88963,4/3/2025 23:20,4/3/2025 23:37,17,1.54,Significantly Delayed,Traffic
3799105444,58279,12/22/2025 20:33,12/22/2025 20:41,8,1.39,Slightly Delayed,Traffic
4598035613,16951,4/30/2025 23:15,4/30/2025 23:10,-5,3.38,On Time,
3768277026,83859,11/15/2023 0:17,11/15/2023 0:19,2,2.94,On Time,Traffic
6281198190,42434,3/21/2025 2:11,3/21/2025 2:24,13,1.4,Slightly Delayed,Traffic
1782240428,76832,1/9/2024 2:45,1/9/2024 2:40,-5,3.79,On Time,
9024950818,843,12/19/2023 10:10,12/19/2023 10:25,15,2.37,Slightly Delayed,Traffic
1783107776,91622,8/10/2025 8:52,8/10/2025 8:48,-4,4.76,On Time,
8554851921,99927,4/20/2023 10:25,4/20/2023 10:20,-5,1.78,On Time,
2049645651,26397,7/18/2024 1:20,7/18/2024 1:36,16,3.08,Significantly Delayed,Traffic
2072188958,42650,5/12/2025 20:59,5/12/2025 21:23,24,1.89,Significantly Delayed,Traffic
7229933339,34598,2/25/2024 15:02,2/25/2024 15:25,23,1.14,Significantly Delayed,Traffic
904529278,7901,7/3/2025 9:53,7/3/2025 9:48,-5,2.4,On Time,
7483420190,8698,10/22/2023 15:35,10/22/2023 15:39,4,4.14,On Time,Traffic
214093983,13568,12/10/2023 14:15,12/10/2023 14:14,-1,1.4,On Time,
6947591246,24210,8/7/2023 16:48,8/7/2023 16:53,5,2.36,On Time,Traffic
2397985089,6952,9/24/2023 18:59,9/24/2023 19:04,5,4.44,On Time,Traffic
4406163474,86317,5/21/2024 11:29,5/21/2024 11:38,9,3.57,Slightly Delayed,Traffic
6982945645,43614,4/27/2025 18:52,4/27/2025 19:03,11,3.34,Slightly Delayed,Traffic
5290360154,49794,5/18/2025 8:52,5/18/2025 8:47,-5,0.57,On Time,
989825088,55685,11/16/2024 20:53,11/16/2024 20:56,3,4.92,On Time,Traffic
5342529075,284,8/22/2025 16:41,8/22/2025 16:36,-5,3.7,On Time,
7720329409,16659,8/30/2025 11:48,8/30/2025 11:56,8,4.58,Slightly Delayed,Traffic
6300476893,68849,3/1/2023 23:43,3/1/2023 23:46,3,2.14,On Time,Traffic
4851767670,37411,11/26/2025 6:37,11/26/2025 6:41,4,3.82,On Time,Traffic
8674612150,62175,2/19/2025 7:55,2/19/2025 7:50,-5,3.85,On Time,
6569080189,31673,1/23/2025 19:07,1/23/2025 19:08,1,2.79,On Time,Traffic
9854817497,68252,3/28/2024 7:54,3/28/2024 8:20,26,3.39,Significantly Delayed,Traffic
2554199404,47853,6/11/2025 23:57,6/11/2025 23:56,-1,4.12,On Time,
183730919,4355,3/11/2023 1:36,3/11/2023 2:03,27,4.05,Significantly Delayed,Traffic
7433699337,46468,2/15/2024 18:37,2/15/2024 18:39,2,4.3,On Time,Traffic
912459689,89456,10/13/2024 19:11,10/13/2024 19:13,2,3.65,On Time,Traffic
6509075369,94653,8/7/2025 12:08,8/7/2025 12:05,-3,2.4,On Time,
3285721918,312,6/15/2023 22:33,6/15/2023 22:29,-4,2.59,On Time,
3999576313,21476,8/14/2025 0:07,8/14/2025 0:06,-1,1.34,On Time,
7678354852,19999,7/18/2024 15:18,7/18/2024 15:16,-2,0.76,On Time,
6273372128,74585,11/21/2024 13:24,11/21/2024 13:29,5,3.44,On Time,Traffic
7333648874,73148,4/21/2025 13:12,4/21/2025 13:09,-3,1.64,On Time,
8895507290,69202,5/29/2025 20:41,5/29/2025 20:51,10,2.58,Slightly Delayed,Traffic
1714767291,17933,1/27/2023 5:28,1/27/2023 5:32,4,1.74,On Time,Traffic
4636989260,25981,5/8/2024 16:05,5/8/2024 16:00,-5,0.83,On Time,
6928011704,27512,1/12/2025 11:25,1/12/2025 11:34,9,0.72,Slightly Delayed,Traffic
7075773389,22271,4/6/2024 3:45,4/6/2024 4:11,26,1.46,Significantly Delayed,Traffic
2440803862,59625,3/6/2023 9:10,3/6/2023 9:09,-1,2.42,On Time,
2176901087,13643,4/30/2024 17:01,4/30/2024 17:06,5,4.4,On Time,Traffic
7342955679,17165,12/6/2023 7:03,12/6/2023 7:09,6,4.65,Slightly Delayed,Traffic
9983802438,44944,10/3/2025 2:32,10/3/2025 2:38,6,2.15,Slightly Delayed,Traffic
5388134171,48685,1/27/2025 19:33,1/27/2025 19:34,1,2.91,On Time,Traffic
6816699394,90436,10/19/2023 20:33,10/19/2023 20:37,4,4.73,On Time,Traffic
6885370728,79820,3/9/2024 22:30,3/9/2024 22:44,14,2.55,Slightly Delayed,Traffic
3684524292,52893,3/1/2025 16:07,3/1/2025 16:12,5,1.88,On Time,Traffic
8271733940,48272,7/20/2023 2:27,7/20/2023 2:23,-4,4.68,On Time,
3885720704,18059,3/21/2025 15:53,3/21/2025 15:52,-1,3.89,On Time,
5936055103,37610,5/12/2025 8:07,5/12/2025 8:18,11,3.31,Slightly Delayed,Traffic
1259161284,10343,6/9/2025 20:07,6/9/2025 20:05,-2,4.76,On Time,
7079931617,50914,4/20/2023 10:35,4/20/2023 10:40,5,3,On Time,Traffic
1005300387,57498,9/17/2023 17:01,9/17/2023 17:13,12,1.03,Slightly Delayed,Traffic
1116923061,89340,5/9/2024 15:17,5/9/2024 15:12,-5,4.03,On Time,
5624497395,36350,10/20/2023 17:08,10/20/2023 17:06,-2,2.59,On Time,
5761141245,73080,2/22/2023 2:36,2/22/2023 2:39,3,4.46,On Time,Traffic
9679859177,47709,11/5/2025 10:40,11/5/2025 10:38,-2,3.36,On Time,
4053518945,35730,4/23/2023 22:37,4/23/2023 22:39,2,0.84,On Time,Traffic
3418743260,57273,4/29/2025 2:37,4/29/2025 2:35,-2,4.72,On Time,
5033521372,92078,3/23/2023 5:38,3/23/2023 5:40,2,1.68,On Time,Traffic
5470795069,43431,1/7/2023 5:52,1/7/2023 5:57,5,2.77,On Time,Traffic
5076948688,73767,7/1/2023 18:14,7/1/2023 18:11,-3,4.65,On Time,
